id, Start Time, End Time, Feed Type, Quantity (oz), Quantity (ml or g), Notes, Duration (Minutes), Food Type, Unit, Bottle Type
580,09:51:37 09-24-2014,09:59:38 09-24-2014,Left Breast,,,,8,Breast Milk,,
579,08:01:45 09-24-2014,08:13:56 09-24-2014,Left Breast,,,,12,Breast Milk,,
578,07:38:48 09-24-2014,07:44:32 09-24-2014,Right Breast,,,,5,Breast Milk,,
577,05:07:24 09-24-2014,05:22:27 09-24-2014,Right Breast,,,,15,Breast Milk,,
576,01:44:57 09-24-2014,02:08:59 09-24-2014,Left Breast,,,,24,Breast Milk,,
575,20:17:29 09-23-2014,20:39:53 09-23-2014,Right Breast,,,,22,Breast Milk,,
574,19:13:36 09-23-2014,19:19:24 09-23-2014,Right Breast,,,,5,Breast Milk,,
573,18:52:19 09-23-2014,19:04:45 09-23-2014,Left Breast,,,,12,Breast Milk,,
572,16:56:36 09-23-2014,17:13:39 09-23-2014,Right Breast,,,,17,Breast Milk,,
571,15:48:47 09-23-2014,15:57:36 09-23-2014,Left Breast,,,,8,Breast Milk,,
570,11:28:18 09-23-2014,11:42:32 09-23-2014,Right Breast,,,,14,Breast Milk,,
569,09:39:07 09-23-2014,09:58:32 09-23-2014,Left Breast,,,,19,Breast Milk,,
568,08:39:24 09-23-2014,08:46:01 09-23-2014,Left Breast,,,,6,Breast Milk,,
567,07:25:44 09-23-2014,07:46:08 09-23-2014,Right Breast,,,,20,Breast Milk,,
566,05:57:26 09-23-2014,06:03:08 09-23-2014,Right Breast,,,,5,Breast Milk,,
565,02:44:31 09-23-2014,03:27:11 09-23-2014,Right Breast,,,,42,Breast Milk,,
564,02:20:55 09-23-2014,02:30:57 09-23-2014,Left Breast,,,,10,Breast Milk,,
563,20:14:40 09-22-2014,20:26:19 09-22-2014,Left Breast,,,,11,Breast Milk,,
562,19:58:15 09-22-2014,20:11:21 09-22-2014,Right Breast,,,,13,Breast Milk,,
561,18:58:58 09-22-2014,19:05:59 09-22-2014,Left Breast,,,,7,Breast Milk,,
560,18:23:18 09-22-2014,18:32:58 09-22-2014,Left Breast,,,,9,Breast Milk,,
559,18:08:39 09-22-2014,18:22:05 09-22-2014,Right Breast,,,,13,Breast Milk,,
558,16:10:52 09-22-2014,16:23:57 09-22-2014,Right Breast,,,,13,Breast Milk,,
557,15:57:46 09-22-2014,16:06:44 09-22-2014,Left Breast,,,,8,Breast Milk,,
556,13:28:40 09-22-2014,13:47:00 09-22-2014,Right Breast,,,,18,Breast Milk,,
555,11:42:56 09-22-2014,12:00:03 09-22-2014,Right Breast,,,,17,Breast Milk,,
554,09:45:24 09-22-2014,10:01:49 09-22-2014,Left Breast,,,,16,Breast Milk,,
552,07:58:36 09-22-2014,08:16:27 09-22-2014,Right Breast,,,,17,Breast Milk,,
551,05:54:40 09-22-2014,06:04:27 09-22-2014,Left Breast,,,,9,Breast Milk,,
550,02:46:15 09-22-2014,03:20:33 09-22-2014,Right Breast,,,,34,Breast Milk,,
549,00:05:54 09-22-2014,00:08:15 09-22-2014,Right Breast,,,,2,Breast Milk,,
548,23:40:08 09-21-2014,23:53:36 09-21-2014,Left Breast,,,,13,Breast Milk,,
547,17:08:02 09-21-2014,17:23:07 09-21-2014,Left Breast,,,,15,Breast Milk,,
546,16:54:20 09-21-2014,17:05:43 09-21-2014,Right Breast,,,,11,Breast Milk,,
545,14:51:52 09-21-2014,15:00:02 09-21-2014,Right Breast,,,,8,Breast Milk,,
544,14:29:04 09-21-2014,14:49:29 09-21-2014,Left Breast,,,,20,Breast Milk,,
543,12:09:17 09-21-2014,12:25:20 09-21-2014,Right Breast,,,,16,Breast Milk,,
542,09:20:29 09-21-2014,09:35:31 09-21-2014,Left Breast,,,,15,Breast Milk,,
541,08:41:33 09-21-2014,08:48:49 09-21-2014,Left Breast,,,,7,Breast Milk,,
540,08:24:33 09-21-2014,08:40:23 09-21-2014,Right Breast,,,,15,Breast Milk,,
539,06:15:56 09-21-2014,06:23:55 09-21-2014,Right Breast,,,,7,Breast Milk,,
538,03:19:16 09-21-2014,03:32:12 09-21-2014,Right Breast,,,,12,Breast Milk,,
537,02:48:36 09-21-2014,02:55:04 09-21-2014,Left Breast,,,,6,Breast Milk,,
536,20:37:10 09-20-2014,20:56:15 09-20-2014,Right Breast,,,,19,Breast Milk,,
535,20:13:44 09-20-2014,20:22:42 09-20-2014,Left Breast,,,,8,Breast Milk,,
534,18:28:18 09-20-2014,18:39:07 09-20-2014,Left Breast,,,,10,Breast Milk,,
533,18:06:14 09-20-2014,18:25:58 09-20-2014,Right Breast,,,,19,Breast Milk,,
532,15:46:42 09-20-2014,16:02:12 09-20-2014,Right Breast,,,,15,Breast Milk,,
531,15:35:29 09-20-2014,15:46:40 09-20-2014,Left Breast,,,,11,Breast Milk,,
530,13:30:20 09-20-2014,13:37:57 09-20-2014,Left Breast,,,,7,Breast Milk,,
529,13:15:25 09-20-2014,13:28:00 09-20-2014,Right Breast,,,,12,Breast Milk,,
528,12:01:53 09-20-2014,12:14:21 09-20-2014,Left Breast,,,,12,Breast Milk,,
527,11:03:52 09-20-2014,11:13:14 09-20-2014,Right Breast,,,,9,Breast Milk,,
526,09:09:15 09-20-2014,09:24:08 09-20-2014,Left Breast,,,,14,Breast Milk,,
525,07:40:56 09-20-2014,07:58:16 09-20-2014,Right Breast,,,,17,Breast Milk,,
524,06:25:15 09-20-2014,06:29:12 09-20-2014,Right Breast,,,,3,Breast Milk,,
523,06:10:11 09-20-2014,06:19:53 09-20-2014,Left Breast,,,,9,Breast Milk,,
522,02:01:18 09-20-2014,02:10:53 09-20-2014,Left Breast,,,,9,Breast Milk,,
521,01:29:30 09-20-2014,01:33:58 09-20-2014,Left Breast,,,,4,Breast Milk,,
520,01:16:15 09-20-2014,01:26:38 09-20-2014,Right Breast,,,,10,Breast Milk,,
519,19:19:48 09-19-2014,19:31:33 09-19-2014,Left Breast,,,,11,Breast Milk,,
518,18:20:32 09-19-2014,18:34:29 09-19-2014,Right Breast,,,,13,Breast Milk,,
517,16:11:35 09-19-2014,16:13:44 09-19-2014,Right Breast,,,,2,Breast Milk,,
516,15:57:25 09-19-2014,16:10:46 09-19-2014,Left Breast,,,,13,Breast Milk,,
515,15:48:27 09-19-2014,15:57:10 09-19-2014,Right Breast,,,,8,Breast Milk,,
513,12:57:29 09-19-2014,13:17:34 09-19-2014,Left Breast,,,,20,Breast Milk,,
512,12:00:36 09-19-2014,12:12:17 09-19-2014,Right Breast,,,,11,Breast Milk,,
511,10:37:59 09-19-2014,10:54:52 09-19-2014,Left Breast,,,,16,Breast Milk,,
510,08:40:29 09-19-2014,08:46:46 09-19-2014,Left Breast,,,,6,Breast Milk,,
509,08:04:19 09-19-2014,08:27:34 09-19-2014,Right Breast,,,,23,Breast Milk,,
508,05:08:18 09-19-2014,05:12:52 09-19-2014,Left Breast,,,,4,Breast Milk,,
507,04:52:54 09-19-2014,05:03:38 09-19-2014,Right Breast,,,,10,Breast Milk,,
506,04:28:11 09-19-2014,04:35:03 09-19-2014,Left Breast,,,,6,Breast Milk,,
505,00:37:55 09-19-2014,00:48:30 09-19-2014,Right Breast,,,,10,Breast Milk,,
504,00:23:01 09-19-2014,00:29:29 09-19-2014,Right Breast,,,,6,Breast Milk,,
503,00:06:55 09-19-2014,00:14:36 09-19-2014,Left Breast,,,,7,Breast Milk,,
502,19:01:36 09-18-2014,19:17:22 09-18-2014,Right Breast,,,,15,Breast Milk,,
501,18:41:05 09-18-2014,18:49:42 09-18-2014,Left Breast,,,,8,Breast Milk,,
500,18:29:57 09-18-2014,18:40:35 09-18-2014,Right Breast,,,,10,Breast Milk,,
499,18:21:29 09-18-2014,18:29:09 09-18-2014,Left Breast,,,,7,Breast Milk,,
498,18:10:29 09-18-2014,18:21:00 09-18-2014,Right Breast,,,,10,Breast Milk,,
497,18:00:12 09-18-2014,18:09:18 09-18-2014,Left Breast,,,,9,Breast Milk,,
496,15:36:04 09-18-2014,15:50:55 09-18-2014,Left Breast,,,,14,Breast Milk,,
495,15:20:32 09-18-2014,15:35:46 09-18-2014,Right Breast,,,,15,Breast Milk,,
493,13:21:13 09-18-2014,13:28:57 09-18-2014,Left Breast,,,,7,Breast Milk,,
492,12:13:38 09-18-2014,12:26:51 09-18-2014,Left Breast,,,,13,Breast Milk,,
491,12:03:10 09-18-2014,12:12:36 09-18-2014,Right Breast,,,,9,Breast Milk,,
490,10:42:37 09-18-2014,10:55:01 09-18-2014,Right Breast,,,,12,Breast Milk,,
489,10:26:24 09-18-2014,10:40:58 09-18-2014,Left Breast,,,,14,Breast Milk,,
488,08:00:11 09-18-2014,08:14:25 09-18-2014,Left Breast,,,,14,Breast Milk,,
487,07:46:45 09-18-2014,08:00:10 09-18-2014,Right Breast,,,,13,Breast Milk,,
486,04:39:33 09-18-2014,04:48:12 09-18-2014,Right Breast,,,,8,Breast Milk,,
485,04:31:07 09-18-2014,04:38:26 09-18-2014,Left Breast,,,,7,Breast Milk,,
484,00:54:52 09-18-2014,01:06:13 09-18-2014,Left Breast,,,,11,Breast Milk,,
483,00:39:18 09-18-2014,00:52:26 09-18-2014,Right Breast,,,,13,Breast Milk,,
482,19:32:46 09-17-2014,19:48:26 09-17-2014,Left Breast,,,,15,Breast Milk,,
481,18:20:06 09-17-2014,18:33:04 09-17-2014,Right Breast,,,,12,Breast Milk,,
480,16:42:44 09-17-2014,16:55:04 09-17-2014,Right Breast,,,,12,Breast Milk,,
479,16:25:54 09-17-2014,16:42:42 09-17-2014,Left Breast,,,,16,Breast Milk,,
478,13:45:51 09-17-2014,13:53:51 09-17-2014,Left Breast,,,,8,Breast Milk,,
477,13:31:33 09-17-2014,13:43:47 09-17-2014,Right Breast,,,,12,Breast Milk,,
476,11:39:21 09-17-2014,11:55:34 09-17-2014,Left Breast,,,,16,Breast Milk,,
475,09:41:27 09-17-2014,09:48:06 09-17-2014,Right Breast,,,,6,Breast Milk,,
474,07:56:35 09-17-2014,08:13:42 09-17-2014,Right Breast,,,,17,Breast Milk,,
473,07:42:32 09-17-2014,07:54:52 09-17-2014,Left Breast,,,,12,Breast Milk,,
471,04:58:45 09-17-2014,05:15:00 09-17-2014,Right Breast,,,,16,Breast Milk,,
470,22:04:42 09-16-2014,22:18:44 09-16-2014,Left Breast,,,,14,Breast Milk,,
469,18:58:52 09-16-2014,19:18:47 09-16-2014,Left Breast,,,,19,Breast Milk,,
468,18:16:31 09-16-2014,18:39:24 09-16-2014,Right Breast,,,,22,Breast Milk,,
467,16:55:14 09-16-2014,17:01:23 09-16-2014,Right Breast,,,,6,Breast Milk,,
466,16:41:40 09-16-2014,16:53:48 09-16-2014,Left Breast,,,,12,Breast Milk,,
465,14:36:03 09-16-2014,14:42:55 09-16-2014,Left Breast,,,,6,Breast Milk,,
464,14:20:21 09-16-2014,14:35:09 09-16-2014,Right Breast,,,,14,Breast Milk,,
463,12:51:17 09-16-2014,12:57:28 09-16-2014,Right Breast,,,,6,Breast Milk,,
462,11:58:06 09-16-2014,12:11:24 09-16-2014,Left Breast,,,,13,Breast Milk,,
461,11:37:56 09-16-2014,11:46:06 09-16-2014,Right Breast,,,,8,Breast Milk,,
460,09:32:36 09-16-2014,09:40:43 09-16-2014,Right Breast,,,,8,Breast Milk,,
459,09:17:52 09-16-2014,09:23:22 09-16-2014,Right Breast,,,,5,Breast Milk,,
458,09:06:38 09-16-2014,09:17:17 09-16-2014,Left Breast,,,,10,Breast Milk,,
457,07:09:37 09-16-2014,07:17:16 09-16-2014,Left Breast,,,,7,Breast Milk,,
456,04:59:27 09-16-2014,05:06:07 09-16-2014,Right Breast,,,,6,Breast Milk,,
455,02:38:11 09-16-2014,02:44:09 09-16-2014,Right Breast,,,,5,Breast Milk,,
454,02:28:32 09-16-2014,02:37:06 09-16-2014,Left Breast,,,,8,Breast Milk,,
453,23:06:38 09-15-2014,23:19:58 09-15-2014,Left Breast,,,,13,Breast Milk,,
452,22:45:11 09-15-2014,22:52:44 09-15-2014,Right Breast,,,,7,Breast Milk,,
451,18:22:19 09-15-2014,18:31:43 09-15-2014,Right Breast,,,,9,Breast Milk,,
450,18:10:12 09-15-2014,18:21:03 09-15-2014,Left Breast,,,,10,Breast Milk,,
449,16:04:29 09-15-2014,16:16:56 09-15-2014,Right Breast,,,,12,Breast Milk,,
448,15:56:43 09-15-2014,16:03:51 09-15-2014,Left Breast,,,,7,Breast Milk,,
447,13:42:28 09-15-2014,13:54:08 09-15-2014,Left Breast,,,,11,Breast Milk,,
446,13:24:44 09-15-2014,13:38:07 09-15-2014,Right Breast,,,,13,Breast Milk,,
445,11:23:43 09-15-2014,11:29:28 09-15-2014,Right Breast,,,,5,Breast Milk,,
444,11:13:19 09-15-2014,11:21:25 09-15-2014,Left Breast,,,,8,Breast Milk,,
443,08:02:47 09-15-2014,08:14:14 09-15-2014,Right Breast,,,,11,Breast Milk,,
442,06:34:01 09-15-2014,06:39:59 09-15-2014,Left Breast,,,,5,Breast Milk,,
441,02:13:26 09-15-2014,02:21:28 09-15-2014,Left Breast,,,,8,Breast Milk,,
440,02:05:23 09-15-2014,02:12:54 09-15-2014,Right Breast,,,,7,Breast Milk,,
439,19:31:24 09-14-2014,19:42:23 09-14-2014,Left Breast,,,,10,Breast Milk,,
438,19:03:31 09-14-2014,19:30:06 09-14-2014,Right Breast,,,,26,Breast Milk,,
437,18:54:00 09-14-2014,19:02:27 09-14-2014,Left Breast,,,,8,Breast Milk,,
436,16:43:25 09-14-2014,16:51:12 09-14-2014,Left Breast,,,,7,Breast Milk,,
435,16:31:20 09-14-2014,16:40:40 09-14-2014,Right Breast,,,,9,Breast Milk,,
434,14:06:51 09-14-2014,14:10:43 09-14-2014,Right Breast,,,,3,Breast Milk,,
433,13:55:42 09-14-2014,14:06:49 09-14-2014,Left Breast,,,,11,Breast Milk,,
432,12:14:33 09-14-2014,12:18:46 09-14-2014,Left Breast,,,,4,Breast Milk,,
431,12:04:34 09-14-2014,12:14:11 09-14-2014,Right Breast,,,,9,Breast Milk,,
430,09:43:26 09-14-2014,09:50:48 09-14-2014,Left Breast,,,,7,Breast Milk,,
429,07:27:34 09-14-2014,07:39:16 09-14-2014,Right Breast,,,,11,Breast Milk,,
428,04:45:29 09-14-2014,04:57:02 09-14-2014,Left Breast,,,,11,Breast Milk,,
427,21:34:58 09-13-2014,21:42:27 09-13-2014,Left Breast,,,,7,Breast Milk,,
426,21:22:12 09-13-2014,21:32:59 09-13-2014,Right Breast,,,,10,Breast Milk,,
425,18:48:50 09-13-2014,19:06:43 09-13-2014,Right Breast,,,,17,Breast Milk,,
424,18:43:46 09-13-2014,18:48:05 09-13-2014,Left Breast,,,,4,Breast Milk,,
423,17:39:42 09-13-2014,17:46:17 09-13-2014,Left Breast,,,,6,Breast Milk,,
422,17:28:56 09-13-2014,17:37:48 09-13-2014,Right Breast,,,,8,Breast Milk,,
421,15:30:10 09-13-2014,15:41:17 09-13-2014,Right Breast,,,,11,Breast Milk,,
420,15:16:03 09-13-2014,15:27:59 09-13-2014,Left Breast,,,,11,Breast Milk,,
419,13:07:48 09-13-2014,13:10:55 09-13-2014,Left Breast,,,,3,Breast Milk,,
418,12:52:28 09-13-2014,13:06:04 09-13-2014,Right Breast,,,,13,Breast Milk,,
417,11:09:09 09-13-2014,11:16:59 09-13-2014,Left Breast,,,,7,Breast Milk,,
416,09:06:11 09-13-2014,09:11:39 09-13-2014,Left Breast,,,,5,Breast Milk,,
415,08:55:45 09-13-2014,09:02:47 09-13-2014,Right Breast,,,,7,Breast Milk,,
413,06:25:56 09-13-2014,06:35:30 09-13-2014,Right Breast,,,,9,Breast Milk,,
412,05:52:15 09-13-2014,06:11:17 09-13-2014,Left Breast,,,,19,Breast Milk,,
411,02:01:49 09-13-2014,02:24:07 09-13-2014,Right Breast,,,,22,Breast Milk,,
410,19:53:46 09-12-2014,20:00:55 09-12-2014,Right Breast,,,,7,Breast Milk,,
409,19:44:08 09-12-2014,19:52:56 09-12-2014,Left Breast,,,,8,Breast Milk,,
408,18:04:52 09-12-2014,18:09:30 09-12-2014,Left Breast,,,,4,Breast Milk,,
407,17:48:07 09-12-2014,18:04:23 09-12-2014,Right Breast,,,,16,Breast Milk,,
406,17:38:57 09-12-2014,17:47:11 09-12-2014,Left Breast,,,,8,Breast Milk,,
405,16:20:29 09-12-2014,16:24:57 09-12-2014,Left Breast,,,,4,Breast Milk,,
404,15:47:24 09-12-2014,16:00:19 09-12-2014,Right Breast,,,,12,Breast Milk,,
403,13:55:15 09-12-2014,14:00:35 09-12-2014,Right Breast,,,,5,Breast Milk,,
402,13:29:23 09-12-2014,13:53:46 09-12-2014,Left Breast,,,,24,Breast Milk,,
401,12:53:33 09-12-2014,12:56:46 09-12-2014,Left Breast,,,,3,Breast Milk,,
400,12:46:23 09-12-2014,12:51:07 09-12-2014,Right Breast,,,,4,Breast Milk,,
399,10:41:58 09-12-2014,10:47:55 09-12-2014,Right Breast,,,,5,Breast Milk,,
398,10:33:45 09-12-2014,10:41:56 09-12-2014,Left Breast,,,,8,Breast Milk,,
397,07:36:53 09-12-2014,07:51:58 09-12-2014,Left Breast,,,,15,Breast Milk,,
396,06:27:37 09-12-2014,06:42:41 09-12-2014,Right Breast,,,,15,Breast Milk,,
395,03:00:49 09-12-2014,03:10:57 09-12-2014,Right Breast,,,,10,Breast Milk,,
394,02:33:43 09-12-2014,02:49:22 09-12-2014,Left Breast,,,,15,Breast Milk,,
393,23:03:44 09-11-2014,23:09:54 09-11-2014,Left Breast,,,,6,Breast Milk,,
392,22:37:02 09-11-2014,22:57:38 09-11-2014,Right Breast,,,,20,Breast Milk,,
391,18:52:40 09-11-2014,19:02:45 09-11-2014,Left Breast,,,,10,Breast Milk,,
390,17:29:53 09-11-2014,17:58:11 09-11-2014,Right Breast,,,,28,Breast Milk,,
389,14:40:45 09-11-2014,14:50:55 09-11-2014,Left Breast,,,,10,Breast Milk,,
388,14:20:57 09-11-2014,14:38:39 09-11-2014,Right Breast,,,,17,Breast Milk,,
386,11:58:35 09-11-2014,12:20:05 09-11-2014,Left Breast,,,,21,Breast Milk,,
385,08:46:13 09-11-2014,08:53:13 09-11-2014,Right Breast,,,,6,Breast Milk,,
384,07:31:24 09-11-2014,07:48:08 09-11-2014,Left Breast,,,,16,Breast Milk,,
383,03:18:22 09-11-2014,03:38:40 09-11-2014,Right Breast,,,,20,Breast Milk,,
382,00:38:23 09-11-2014,00:49:47 09-11-2014,Left Breast,,,,11,Breast Milk,,
381,18:39:27 09-10-2014,19:06:35 09-10-2014,Right Breast,,,,27,Breast Milk,,
380,17:12:28 09-10-2014,17:22:31 09-10-2014,Left Breast,,,,10,Breast Milk,,
379,14:42:17 09-10-2014,14:56:27 09-10-2014,Right Breast,,,,14,Breast Milk,,
378,12:14:14 09-10-2014,12:34:31 09-10-2014,Left Breast,,,,20,Breast Milk,,
377,09:43:33 09-10-2014,10:05:00 09-10-2014,Right Breast,,,,21,Breast Milk,,
376,07:27:16 09-10-2014,07:32:20 09-10-2014,Right Breast,,,,5,Breast Milk,,
375,07:01:15 09-10-2014,07:23:48 09-10-2014,Left Breast,,,,22,Breast Milk,,
374,03:31:26 09-10-2014,03:55:26 09-10-2014,Right Breast,,,,23,Breast Milk,,
373,02:55:43 09-10-2014,03:07:07 09-10-2014,Right Breast,,,,11,Breast Milk,,
372,23:45:17 09-09-2014,00:32:50 09-10-2014,Left Breast,,,,47,Breast Milk,,
371,20:39:00 09-09-2014,20:53:02 09-09-2014,Right Breast,,,,14,Breast Milk,,
370,18:49:11 09-09-2014,19:06:24 09-09-2014,Left Breast,,,,17,Breast Milk,,
369,17:45:12 09-09-2014,17:50:46 09-09-2014,Left Breast,,,,5,Breast Milk,,
368,16:19:50 09-09-2014,16:35:01 09-09-2014,Right Breast,,,,15,Breast Milk,,
367,13:13:01 09-09-2014,13:23:13 09-09-2014,Left Breast,,,,10,Breast Milk,,
366,10:52:12 09-09-2014,11:01:11 09-09-2014,Right Breast,,,,8,Breast Milk,,
365,09:41:40 09-09-2014,09:55:52 09-09-2014,Left Breast,,,,14,Breast Milk,,
364,07:13:36 09-09-2014,07:22:48 09-09-2014,Right Breast,,,,9,Breast Milk,,
363,05:11:29 09-09-2014,05:18:04 09-09-2014,Left Breast,,,,6,Breast Milk,,
362,01:52:52 09-09-2014,02:10:29 09-09-2014,Right Breast,,,,17,Breast Milk,,
361,22:38:17 09-08-2014,22:49:18 09-08-2014,Left Breast,,,,11,Breast Milk,,
360,18:54:25 09-08-2014,19:03:03 09-08-2014,Left Breast,,,,8,Breast Milk,,
359,17:16:43 09-08-2014,17:27:05 09-08-2014,Right Breast,,,,10,Breast Milk,,
358,14:24:18 09-08-2014,14:45:31 09-08-2014,Right Breast,,,,21,Breast Milk,,
357,12:23:06 09-08-2014,12:36:12 09-08-2014,Left Breast,,,,13,Breast Milk,,
356,10:09:02 09-08-2014,10:19:01 09-08-2014,Right Breast,,,,9,Breast Milk,,
354,08:03:47 09-08-2014,08:20:52 09-08-2014,Left Breast,,,,17,Breast Milk,,
353,05:31:36 09-08-2014,05:39:27 09-08-2014,Right Breast,,,,7,Breast Milk,,
352,04:03:31 09-08-2014,04:16:35 09-08-2014,Left Breast,,,,13,Breast Milk,,
351,01:17:44 09-08-2014,01:27:21 09-08-2014,Right Breast,,,,9,Breast Milk,,
350,23:06:51 09-07-2014,23:15:30 09-07-2014,Left Breast,,,,8,Breast Milk,,
349,20:44:09 09-07-2014,20:56:23 09-07-2014,Right Breast,,,,12,Breast Milk,,
348,18:11:14 09-07-2014,18:22:54 09-07-2014,Right Breast,,,,11,Breast Milk,,
347,16:29:24 09-07-2014,16:42:09 09-07-2014,Left Breast,,,,12,Breast Milk,,
346,14:54:44 09-07-2014,15:01:09 09-07-2014,Right Breast,,,,6,Breast Milk,,
345,12:18:52 09-07-2014,12:27:48 09-07-2014,Left Breast,,,,8,Breast Milk,,
344,10:23:33 09-07-2014,10:36:07 09-07-2014,Right Breast,,,,12,Breast Milk,,
343,07:18:59 09-07-2014,07:25:20 09-07-2014,Left Breast,,,,6,Breast Milk,,
342,05:05:41 09-07-2014,05:13:35 09-07-2014,Right Breast,,,,7,Breast Milk,,
341,03:08:22 09-07-2014,03:16:04 09-07-2014,Left Breast,,,,7,Breast Milk,,
340,23:16:55 09-06-2014,00:03:20 09-07-2014,Right Breast,,,,46,Breast Milk,,
339,19:36:45 09-06-2014,19:51:59 09-06-2014,Left Breast,,,,15,Breast Milk,,
338,17:16:26 09-06-2014,17:23:47 09-06-2014,Right Breast,,,,7,Breast Milk,,
337,15:23:05 09-06-2014,15:29:04 09-06-2014,Right Breast,,,,5,Breast Milk,,
336,14:20:38 09-06-2014,14:51:47 09-06-2014,Left Breast,,,,31,Breast Milk,,
335,14:04:22 09-06-2014,14:14:22 09-06-2014,Left Breast,,,Threw up on breast.,10,Breast Milk,,
334,10:34:02 09-06-2014,10:46:29 09-06-2014,Left Breast,,,,12,Breast Milk,,
333,10:10:14 09-06-2014,10:21:26 09-06-2014,Right Breast,,,,11,Breast Milk,,
332,08:20:39 09-06-2014,08:29:32 09-06-2014,Right Breast,,,,8,Breast Milk,,
331,05:55:43 09-06-2014,06:05:56 09-06-2014,Left Breast,,,,10,Breast Milk,,
330,04:24:32 09-06-2014,04:33:50 09-06-2014,Left Breast,,,,9,Breast Milk,,
329,01:07:31 09-06-2014,01:56:01 09-06-2014,Right Breast,,,,48,Breast Milk,,
328,20:03:49 09-05-2014,20:37:20 09-05-2014,Left Breast,,,,33,Breast Milk,,
327,18:23:33 09-05-2014,18:39:26 09-05-2014,Right Breast,,,,15,Breast Milk,,
326,17:10:07 09-05-2014,17:21:41 09-05-2014,Right Breast,,,,11,Breast Milk,,
325,15:04:14 09-05-2014,15:18:45 09-05-2014,Left Breast,,,,14,Breast Milk,,
324,12:08:19 09-05-2014,12:26:22 09-05-2014,Right Breast,,,,18,Breast Milk,,
323,10:40:03 09-05-2014,10:44:24 09-05-2014,Right Breast,,,,4,Breast Milk,,
322,10:19:38 09-05-2014,10:27:56 09-05-2014,Left Breast,,,,8,Breast Milk,,
320,08:03:16 09-05-2014,08:08:40 09-05-2014,Left Breast,,,,5,Breast Milk,,
319,07:51:49 09-05-2014,08:00:49 09-05-2014,Right Breast,,,,9,Breast Milk,,
318,04:31:33 09-05-2014,04:59:59 09-05-2014,Right Breast,,,,28,Breast Milk,,
317,02:12:27 09-05-2014,02:31:42 09-05-2014,Left Breast,,,,19,Breast Milk,,
316,22:10:54 09-04-2014,22:40:30 09-04-2014,Right Breast,,,,29,Breast Milk,,
315,18:25:32 09-04-2014,18:32:23 09-04-2014,Left Breast,,,,6,Breast Milk,,
314,17:04:50 09-04-2014,17:15:30 09-04-2014,Right Breast,,,,10,Breast Milk,,
313,15:12:14 09-04-2014,15:21:45 09-04-2014,Left Breast,,,,9,Breast Milk,,
312,13:01:40 09-04-2014,13:17:42 09-04-2014,Right Breast,,,,16,Breast Milk,,
311,10:42:52 09-04-2014,10:47:58 09-04-2014,Left Breast,,,,5,Breast Milk,,
310,08:56:54 09-04-2014,09:13:13 09-04-2014,Left Breast,,,,16,Breast Milk,,
309,08:05:28 09-04-2014,08:11:26 09-04-2014,Left Breast,,,,5,Breast Milk,,
308,07:52:57 09-04-2014,07:59:20 09-04-2014,Right Breast,,,,6,Breast Milk,,
307,04:30:31 09-04-2014,04:58:52 09-04-2014,Right Breast,,,,28,Breast Milk,,
306,01:01:33 09-04-2014,01:18:52 09-04-2014,Left Breast,,,,17,Breast Milk,,
305,20:40:57 09-03-2014,20:47:39 09-03-2014,Right Breast,,,,6,Breast Milk,,
304,19:39:57 09-03-2014,19:55:37 09-03-2014,Right Breast,,,,15,Breast Milk,,
303,17:00:36 09-03-2014,17:08:40 09-03-2014,Left Breast,,,,8,Breast Milk,,
302,16:09:16 09-03-2014,16:16:48 09-03-2014,Left Breast,,,,7,Breast Milk,,
301,13:56:44 09-03-2014,14:35:37 09-03-2014,Right Breast,,,,38,Breast Milk,,
300,12:01:33 09-03-2014,12:19:19 09-03-2014,Left Breast,,,,17,Breast Milk,,
299,10:12:38 09-03-2014,10:28:52 09-03-2014,Right Breast,,,,16,Breast Milk,,
298,08:08:48 09-03-2014,08:17:37 09-03-2014,Right Breast,,,,8,Breast Milk,,
297,07:52:45 09-03-2014,08:05:41 09-03-2014,Left Breast,,,,12,Breast Milk,,
296,04:48:57 09-03-2014,05:02:00 09-03-2014,Right Breast,,,,13,Breast Milk,,
295,00:36:44 09-03-2014,01:35:10 09-03-2014,Left Breast,,,,58,Breast Milk,,
294,20:51:52 09-02-2014,21:11:20 09-02-2014,Right Breast,,,,19,Breast Milk,,
293,19:11:28 09-02-2014,19:49:56 09-02-2014,Left Breast,,,,38,Breast Milk,,
292,18:39:01 09-02-2014,19:02:29 09-02-2014,Right Breast,,,,23,Breast Milk,,
291,17:31:09 09-02-2014,17:46:01 09-02-2014,Right Breast,,,,14,Breast Milk,,
290,17:26:28 09-02-2014,17:31:04 09-02-2014,Left Breast,,,,4,Breast Milk,,
289,15:40:05 09-02-2014,15:51:00 09-02-2014,Left Breast,,,,10,Breast Milk,,
288,12:46:10 09-02-2014,13:01:33 09-02-2014,Right Breast,,,,15,Breast Milk,,
287,10:09:56 09-02-2014,10:13:18 09-02-2014,Right Breast,,,,3,Breast Milk,,
286,09:55:12 09-02-2014,09:59:50 09-02-2014,Right Breast,,,,4,Breast Milk,,
285,09:29:36 09-02-2014,09:41:21 09-02-2014,Left Breast,,,,11,Breast Milk,,
284,08:03:46 09-02-2014,08:17:39 09-02-2014,Left Breast,,,,13,Breast Milk,,
283,07:29:51 09-02-2014,07:31:56 09-02-2014,Left Breast,,,,2,Breast Milk,,
